num_acidente,chv_localidade,data_acidente,uf_acidente,ano_acidente,mes_acidente,mes_ano_acidente,codigo_ibge,dia_semana,fase_dia,tp_acidente,cond_meteorologica,end_acidente,num_end_acidente,cep_acidente,bairro_acidente,km_via_acidente,latitude_acidente,longitude_acidente,hora_acidente,tp_rodovia,cond_pista,tp_cruzamento,tp_pavimento,tp_curva,lim_velocidade,tp_pista,ind_guardrail,ind_cantcentral,ind_acostamento,qtde_acidente,qtde_acid_com_obitos,qtde_envolvidos,qtde_feridosilesos,qtde_obitos,grupo,ano,mes
4810737,MG3106705201809,2018-09-04,MG,2018,9,92018,3106705,TERCA-FEIRA,MANHA,CHOQUE,NAO INFORMADO,PONTE,0,0,,0,,,90000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2018,9
5001833,MG3170206201909,2019-09-25,MG,2019,9,92019,3170206,QUARTA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,GAZA,0,0,,0,,,120752,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2019,9
2099436,MG3106200202310,2023-10-11,MG,2023,10,102023,3106200,QUARTA-FEIRA,TARDE,COLISAO LATERAL,NAO INFORMADO,JORGE ANGEL LIVRAGA,12,0,PALMARES,0,-19.8722641,-43.9400875,123834,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2023,10
5618982,MG3106200201807,2018-07-05,MG,2018,7,72018,3106200,QUINTA-FEIRA,MANHA,COLISAO LATERAL,NAO INFORMADO,PROFESSOR MORAES,0,0,,0,,,100000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2018,7
3814932,SC4204202202010,2020-10-15,SC,2020,10,102020,4204202,QUINTA-FEIRA,TARDE,DESCONHECIDO,NAO INFORMADO,ACESSO PLINIO ARLINDO DE NES,0,0,,0,,,132000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2020,10
5011206,SP3529401202212,2022-12-16,SP,2022,12,122022,3529401,SEXTA-FEIRA,MANHA,DESCONHECIDO,CLARO,AVENIDA JOAO RAMALHO,100,0,CENTRO,0,-23.6689382,-46.4612118,71500,NAO INFORMADO,SECA,DESCONHECIDO,ASFALTO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,SIM,DESCONHECIDO,1,0,1,1,0,Com Feridos,2022,12
754809,SP3553708201911,2019-11-02,SP,2019,11,112019,3553708,SABADO,TARDE,DESCONHECIDO,DESCONHECIDAS,AVENIDA EMILIO GIROTO,56,0,TAQUARITINGA,0,,,175828,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,1,1,0,Com Feridos,2019,11
5486707,DF5300108202007,2020-07-17,DF,2020,7,72020,5300108,SEXTA-FEIRA,MANHA,COLISAO,NAO INFORMADO,GERAL,75108,0,BRASILIA,0,-0.0,-0.0,90500,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2020,7
496248,MG3106200202404,2024-04-27,MG,2024,4,42024,3106200,SABADO,MANHA,COLISAO TRASEIRA,NAO INFORMADO,SILVIANO BRANDAO,2640,0,HORTO,0,-19.9078286,-43.9124136,74000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2024,4
2544226,RO1100502202002,2020-02-06,RO,2020,2,22020,1100502,QUINTA-FEIRA,TARDE,QUEDA,NAO INFORMADO,IRINEU FERREIRA DA SILVA,0,0,CENTRO,0,-11.712311,-61.998095,999999,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2020,2
154682,SC4203808201908,2019-08-31,SC,2019,8,82019,4203808,SABADO,TARDE,COLISAO,NAO INFORMADO,RUA FRANCISCO DE PAULA PEREIRA,0,0,,0,,,142100,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2019,8
4401168,SC4207304202201,2022-01-21,SC,2022,1,12022,4207304,SEXTA-FEIRA,NOITE,OUTROS ACIDENTES DE TRANSITO,NAO INFORMADO,RUA ITAGIBA,0,0,,0,,,200000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2022,1
317161,PR4115200202403,2024-03-03,PR,2024,3,32024,4115200,DOMINGO,NOITE,ATROPELAMENTO COM PEDESTRE,DESCONHECIDAS,RUA QUITO,0,0,VILA MORANGUEIRA,0,,,194000,MUNICIPAL,NAO INFORMADO,CRUZAMENTO  MESMA SUPERFICIE,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,1,0,5,5,0,Com Feridos,2024,3
2842227,PR4113700202405,2024-05-29,PR,2024,5,52024,4113700,QUARTA-FEIRA,TARDE,COLISAO TRASEIRA,DESCONHECIDAS,AVENIDA ARCEBISPO DOM GERALDO FERNANDES,1142,0,CENTRO,0,,,143000,MUNICIPAL,NAO INFORMADO,CRUZAMENTO  MESMA SUPERFICIE,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,1,0,2,2,0,Com Feridos,2024,5
6514193,SP3550308202103,2021-03-29,SP,2021,3,32021,3550308,SEGUNDA-FEIRA,MANHA,DESCONHECIDO,DESCONHECIDAS,AVENIDA ANCHIETA,12,0,SACOMA,0,,,112500,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,0,0,0,Total Geral,2021,3
1121319,PR4106902202001,2020-01-29,PR,2020,1,12020,4106902,QUARTA-FEIRA,MANHA,COLISAO TRANSVERSAL,CLARO,RUA JOAO ANTONIO XAVIER,0,0,AGUA VERDE,0,,,83000,MUNICIPAL,SECA,CRUZAMENTO  MESMA SUPERFICIE,ASFALTO,DESCONHECIDO,NAO INFORMADO,SIMPLES  COM CICLOVIA,DESCONHECIDO,DESCONHECIDO,NAO INFORMADO,1,0,3,3,0,Com Feridos,2020,1
6280479,PR4106902202004,2020-04-25,PR,2020,4,42020,4106902,SABADO,TARDE,ATROPELAMENTO COM ANIMAIS,DESCONHECIDAS,RUA LAURO GREIN,525,0,CIDADE INDUSTRIAL,0,,,145000,MUNICIPAL,NAO INFORMADO,NAO FOI EM CRUZAMENTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,1,0,2,2,0,Com Feridos,2020,4
5996504,SP3523404202107,2021-07-25,SP,2021,7,72021,3523404,DOMINGO,NOITE,ATROPELAMENTO COM PEDESTRE,CLARO,SP 063,26,0,PORTO SEGURO,26,,,183400,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,1,1,0,1,Com Óbitos,2021,7
5907244,MG3144805202407,2024-07-25,MG,2024,7,72024,3144805,QUINTA-FEIRA,NOITE,COLISAO LATERAL,CLARO,UM,0,0,,0,-20.0416712,-43.8225544,205944,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO,NAO,1,0,2,2,0,Com Feridos,2024,7
5417972,GO5208707201808,2018-08-11,GO,2018,8,82018,5208707,SABADO,NOITE,DESCONHECIDO,OUTRAS CONDICOES,AVENIDA 85,0,0,SETOR SUL,0,,,190800,MUNICIPAL,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,5,5,0,Com Feridos,2018,8
6135573,SC4211306202301,2023-01-30,SC,2023,1,12023,4211306,SEGUNDA-FEIRA,MANHA,DESCONHECIDO,NAO INFORMADO,RODOVIA BR-470,0,0,,0,,,104000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2023,1
2311966,MG3129806202111,2021-11-19,MG,2021,11,112021,3129806,SEXTA-FEIRA,TARDE,OUTROS ACIDENTES DE TRANSITO,NAO INFORMADO,MADUREIRA,409,0,DUVAL DE BARROS,0,-19.9804526,-44.0612846,152106,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2021,11
4631544,MG3117405202001,2020-01-09,MG,2020,1,12020,3117405,QUINTA-FEIRA,TARDE,OUTROS ACIDENTES DE TRANSITO,NAO INFORMADO,CONCEICAO,0,0,,0,,,160000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2020,1
6104271,MG3127701201905,2019-05-13,MG,2019,5,52019,3127701,SEGUNDA-FEIRA,TARDE,COLISAO LATERAL,NAO INFORMADO,JK,0,0,,0,,,153711,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,3,3,0,Com Feridos,2019,5
4292056,SP3505203202104,2021-04-24,SP,2021,4,42021,3505203,SABADO,TARDE,COLISAO FRONTAL,CLARO,RUA EDNEIA CESARIA P MOCO,100,0,CENTRO,0,,,165900,NAO INFORMADO,SECA,DESCONHECIDO,ASFALTO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,2,2,0,Com Feridos,2021,4
1624458,MG3106200201805,2018-05-16,MG,2018,5,52018,3106200,QUARTA-FEIRA,NOITE,CHOQUE,NAO INFORMADO,CAXANGA,0,0,,0,,,203657,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2018,5
1623561,SP3538709202311,2023-11-04,SP,2023,11,112023,3538709,SABADO,TARDE,DESCONHECIDO,DESCONHECIDAS,AVENIDA SAO PAULO,100,0,,0,-22.739826,-47.6527588,132421,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0,Total Geral,2023,11
2804277,MG3106200202408,2024-08-23,MG,2024,8,82024,3106200,SEXTA-FEIRA,TARDE,OUTROS ACIDENTES DE TRANSITO,NAO INFORMADO,PADRE PEDRO PINTO,5430,0,MANTIQUEIRA,0,-19.8029637,-43.9851865,143209,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2024,8
1400356,SC4211900201910,2019-10-12,SC,2019,10,102019,4211900,SABADO,TARDE,COLISAO,NAO INFORMADO,RODOVIA EVADIO PAULO BROERING,0,0,,0,,,170500,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,3,3,0,Com Feridos,2019,10
4467663,MG3133709202311,2023-11-04,MG,2023,11,112023,3133709,SABADO,MADRUGADA,COLISAO TRASEIRA,NAO INFORMADO,MG 431,0,0,SAO FRANCISCO,69,-20.1916193,-44.4433484,4457,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2023,11
794093,GO5208707202307,2023-07-06,GO,2023,7,72023,5208707,QUINTA-FEIRA,TARDE,DESCONHECIDO,OUTRAS CONDICOES,AVENIDA SONNEMBERG  CEP 74405-010,0,0,VILA SANTA TEREZA,0,-16.6799413,-49.2988216,170700,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2023,7
3039805,GO5208707202108,2021-08-03,GO,2021,8,82021,5208707,TERCA-FEIRA,TARDE,DESCONHECIDO,OUTRAS CONDICOES,AVENIDA VERA CRUZ  CEP 74675-830,0,0,JARDIM GUANABARA,0,-16.6242464,-49.2229074,160500,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2021,8
271888,SC4209102202208,2022-08-18,SC,2022,8,82022,4209102,QUINTA-FEIRA,TARDE,DESCONHECIDO,NAO INFORMADO,RUA AQUIDABAN,0,0,,0,,,175500,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2022,8
5436469,GO5201108201903,2019-03-15,GO,2019,3,32019,5201108,SEXTA-FEIRA,TARDE,COLISAO,OUTRAS CONDICOES,AVENIDA  CEP 75110-773,25,0,JUNDIAI,0,,,172000,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2019,3
498302,MG3147709202402,2024-02-04,MG,2024,2,22024,3147709,DOMINGO,TARDE,TOMBAMENTO,NAO INFORMADO,PONTE,0,35537000,VALE DAS FLORES,0,-20.6546439,-44.4865379,150000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2024,2
2611796,PR4115200202408,2024-08-13,PR,2024,8,82024,4115200,TERCA-FEIRA,NOITE,NAO INFORMADO,DESCONHECIDAS,RUA JOUBERT DE CARVALHO,817,0,CENTRO,0,,,183000,MUNICIPAL,NAO INFORMADO,NAO FOI EM CRUZAMENTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,1,0,1,1,0,Com Feridos,2024,8
3345113,PR4106902202112,2021-12-15,PR,2021,12,122021,4106902,QUARTA-FEIRA,TARDE,COLISAO TRASEIRA,CLARO,AVENIDA MARECHAL FLORIANO PEIXOTO,6654,0,BOQUEIRAO,0,,,133000,MUNICIPAL,SECA,CRUZAMENTO  MESMA SUPERFICIE,ASFALTO,DESCONHECIDO,NAO INFORMADO,SIMPLES  SEM CICLOVIA,DESCONHECIDO,DESCONHECIDO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2021,12
6335721,SP3549805201806,2018-06-10,SP,2018,6,62018,3549805,DOMINGO,TARDE,COLISAO,DESCONHECIDAS,AVENIDA FILADELFO MANOEL GOUVEIA NETO,99,0,,0,,,124000,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,1,1,0,1,Com Óbitos,2018,6
6101505,MG3106200202211,2022-11-30,MG,2022,11,112022,3106200,QUARTA-FEIRA,TARDE,COLISAO TRASEIRA,CLARO,MONTE CASTELO,0,0,SANTA BRANCA,0,-19.8362085,-43.9679826,125653,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO,NAO,1,0,2,2,0,Com Feridos,2022,11
5234663,MG3109303202206,2022-06-13,MG,2022,6,62022,3109303,SEGUNDA-FEIRA,TARDE,COLISAO FRONTAL,NAO INFORMADO,MG 400,0,0,,0,-15.7877766,-46.5964718,140000,FEDERAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2022,6
2138934,PR4104006202312,2023-12-28,PR,2023,12,122023,4104006,QUINTA-FEIRA,TARDE,COLISAO FRONTAL,DESCONHECIDAS,ESTRADA DO TAQUARI,200,0,TAQUARI,0,,,173000,MUNICIPAL,NAO INFORMADO,CRUZAMENTO  MESMA SUPERFICIE,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,1,0,2,2,0,Com Feridos,2023,12
5632803,ES3201209202104,2021-04-10,ES,2021,4,42021,3201209,SABADO,MANHA,COLISAO LATERAL,DESCONHECIDAS,RODOVIA ENGENHEIRO FABIANO VIVACQUA,0,0,BNH,0,,,85000,NAO INFORMADO,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,DUPLA  SEM CICLOVIA,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2021,4
1619219,GO5201405202009,2020-09-27,GO,2020,9,92020,5201405,DOMINGO,NOITE,COLISAO,OUTRAS CONDICOES,AV. ARGELIA  CEP 74959-295,1645,0,INDEPENDENCIA MANSOES,0,,,180000,MUNICIPAL,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2020,9
1626718,CE2304400201905,2019-05-11,CE,2019,5,52019,2304400,SABADO,TARDE,COLISAO,NAO INFORMADO,AV DEP PAULINO ROCHA,1731,60864311,CAJAZEIRAS,0,,,140930,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,3,3,0,Com Feridos,2019,5
1997495,GO5208707202109,2021-09-13,GO,2021,9,92021,5208707,SEGUNDA-FEIRA,TARDE,COLISAO,OUTRAS CONDICOES,NAO IDENTIFICADO,0,0,JARDIM NOVO MUNDO,0,-16.6747457,-49.2161074,173100,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2021,9
3181793,MG3127701202202,2022-02-26,MG,2022,2,22022,3127701,SABADO,MANHA,COLISAO TRASEIRA,CLARO,ISRAEL PINHEIRO,3429,0,CENTRO,0,-18.8595492,-41.9509483,60700,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO,SIM,1,0,1,1,0,Com Feridos,2022,2
5072436,MG3106705201805,2018-05-15,MG,2018,5,52018,3106705,TERCA-FEIRA,MANHA,COLISAO FRONTAL,NAO INFORMADO,PONTE,0,0,,0,,,90000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2018,5
4557656,SC4204301202203,2022-03-02,SC,2022,3,32022,4204301,QUARTA-FEIRA,MANHA,DESCONHECIDO,NAO INFORMADO,RUA TANCREDO DE ALMEIDA NEVES,0,0,,0,,,80000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2022,3
3058245,MG3106200202003,2020-03-05,MG,2020,3,32020,3106200,QUINTA-FEIRA,MANHA,COLISAO FRONTAL,NAO INFORMADO,CRISTIANO MACHADO,0,0,,0,,,80000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2020,3
4641578,RO1100015202304,2023-04-28,RO,2023,4,42023,1100015,SEXTA-FEIRA,NOITE,COLISAO TRANSVERSAL,NAO INFORMADO,BRASIL,0,0,CENTRO,0,-11.929225,-61.998648,193000,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2023,4
5185168,SP3504503202008,2020-08-30,SP,2020,8,82020,3504503,DOMINGO,TARDE,DESCONHECIDO,DESCONHECIDAS,AVENIDA BRASILIA,520,0,PARQUE GILBERTO FILG,0,,,173235,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,0,0,0,Total Geral,2020,8
2501290,SP3550308202001,2020-01-18,SP,2020,1,12020,3550308,SABADO,TARDE,DESCONHECIDO,DESCONHECIDAS,AVENIDA DOS BANDEIRANTES,10,0,ITAIM BIBI,0,,,121257,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,0,0,0,Total Geral,2020,1
4904466,GO5215504201910,2019-10-14,GO,2019,10,102019,5215504,SEGUNDA-FEIRA,TARDE,DESCONHECIDO,OUTRAS CONDICOES,RUA PROFESSOR CARLOS,483,0,CENTRO,0,,,135300,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2019,10
1894353,ES3201506201804,2018-04-04,ES,2018,4,42018,3201506,QUARTA-FEIRA,TARDE,COLISAO,NAO INFORMADO,AV SILVIO AVIDOS,0,0,SAO SILVANO,0,-0.0,-0.0,150000,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2018,4
3277538,MG3106200202401,2024-01-27,MG,2024,1,12024,3106200,SABADO,MANHA,COLISAO FRONTAL,NAO INFORMADO,JOSE CANDIDO DA SILVEIRA,725,31170193,CIDADE NOVA,0,-19.8917302,-43.9207342,93000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2024,1
92103,GO5208707202109,2021-09-24,GO,2021,9,92021,5208707,SEXTA-FEIRA,MANHA,COLISAO,OUTRAS CONDICOES,BR-060 KM 494,0,0,BAIRRO NAO IDENTIFICADO,0,-16.6777877,-49.2677886,70600,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2021,9
2968303,ES3205309202201,2022-01-21,ES,2022,1,12022,3205309,SEXTA-FEIRA,MANHA,COLISAO,NAO INFORMADO,AV NOSSA SENHORA DA PENHA,0,0,SANTA LUIZA,0,-20.2995,-40.3132,100000,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0,Total Geral,2022,1
5779073,MG3106705201807,2018-07-30,MG,2018,7,72018,3106705,SEGUNDA-FEIRA,MANHA,COLISAO LATERAL,NAO INFORMADO,CEARA,0,0,,0,,,83727,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2018,7
2542282,MG3106200202005,2020-05-15,MG,2020,5,52020,3106200,SEXTA-FEIRA,MANHA,TOMBAMENTO,NAO INFORMADO,MG 010,0,0,,0,,,105825,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2020,5
2681618,PA1502954202009,2020-09-06,PA,2020,9,92020,1502954,DOMINGO,MANHA,CAPOTAMENTO,CLARO,PRINCIPAL  RUA,0,0,EL DORADO,0,,,83000,MUNICIPAL,SECA,NAO FOI EM CRUZAMENTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0,Total Geral,2020,9
